event_slug,game_id,market_id,market_slug,question,sports_market_type,group_item_title,group_item_threshold,neg_risk_market_id,question_id,series_slug,tags,market_type,classification_confidence,classification_reason,active,closed,enable_order_book,clob_token_ids_count,processable
fifwc-gha-pan-2026-06-17,90086929,1897101,fifwc-gha-pan-2026-06-17-draw,Will Ghana vs. Panama end in a draw?,moneyline,Draw (Ghana vs. Panama),1,0x84de5ae9e6c665a98b660809537dd4660a9ca80ac78271cc69eb61eec7fc3f00,0x84de5ae9e6c665a98b660809537dd4660a9ca80ac78271cc69eb61eec7fc3f01,soccer-fifwc,games;sports;soccer;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-gha-pan-2026-06-17,90086929,1897102,fifwc-gha-pan-2026-06-17-pan,Will Panama win on 2026-06-17?,moneyline,Panama,2,0x84de5ae9e6c665a98b660809537dd4660a9ca80ac78271cc69eb61eec7fc3f00,0x84de5ae9e6c665a98b660809537dd4660a9ca80ac78271cc69eb61eec7fc3f02,soccer-fifwc,games;sports;soccer;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-hai-sco-2026-06-13,90086912,1897054,fifwc-hai-sco-2026-06-13-sco,Will Scotland win on 2026-06-13?,moneyline,Scotland,2,0x4c6141c82839e7a2fd4c03fe39048e5c48b2a6bd23a50d62b29b245223806300,0x4c6141c82839e7a2fd4c03fe39048e5c48b2a6bd23a50d62b29b245223806302,soccer-fifwc,games;soccer;sports;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-hai-sco-2026-06-13,90086912,1897052,fifwc-hai-sco-2026-06-13-hai,Will Haiti win on 2026-06-13?,moneyline,Haiti,0,0x4c6141c82839e7a2fd4c03fe39048e5c48b2a6bd23a50d62b29b245223806300,0x4c6141c82839e7a2fd4c03fe39048e5c48b2a6bd23a50d62b29b245223806300,soccer-fifwc,games;soccer;sports;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-hai-sco-2026-06-13,90086912,1897053,fifwc-hai-sco-2026-06-13-draw,Will Haiti vs. Scotland end in a draw?,moneyline,Draw (Haiti vs. Scotland),1,0x4c6141c82839e7a2fd4c03fe39048e5c48b2a6bd23a50d62b29b245223806300,0x4c6141c82839e7a2fd4c03fe39048e5c48b2a6bd23a50d62b29b245223806301,soccer-fifwc,games;soccer;sports;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-irn-nzl-2026-06-15,90086919,1897079,fifwc-irn-nzl-2026-06-15-irn,Will IR Iran win on 2026-06-15?,moneyline,IR Iran,0,0x5c860f83b91b6cbfb82d6758ffc1f91f7e317790c561c3758e135e95f0f2ee00,0x5c860f83b91b6cbfb82d6758ffc1f91f7e317790c561c3758e135e95f0f2ee00,soccer-fifwc,games;fifa-world-cup;sports;soccer,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-irn-nzl-2026-06-15,90086919,1897080,fifwc-irn-nzl-2026-06-15-draw,Will IR Iran vs. New Zealand end in a draw?,moneyline,Draw (IR Iran vs. New Zealand),1,0x5c860f83b91b6cbfb82d6758ffc1f91f7e317790c561c3758e135e95f0f2ee00,0x5c860f83b91b6cbfb82d6758ffc1f91f7e317790c561c3758e135e95f0f2ee01,soccer-fifwc,games;fifa-world-cup;sports;soccer,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-irn-nzl-2026-06-15,90086919,1897081,fifwc-irn-nzl-2026-06-15-nzl,Will New Zealand win on 2026-06-15?,moneyline,New Zealand,2,0x5c860f83b91b6cbfb82d6758ffc1f91f7e317790c561c3758e135e95f0f2ee00,0x5c860f83b91b6cbfb82d6758ffc1f91f7e317790c561c3758e135e95f0f2ee02,soccer-fifwc,games;fifa-world-cup;sports;soccer,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-irq-nor-2026-06-16,90086924,1897086,fifwc-irq-nor-2026-06-16-draw,Will Iraq vs. Norway end in a draw?,moneyline,Draw (Iraq vs. Norway),1,0x10d35198faaa31ee76a028d7e31a933cfcacfbfe8357733d367062f766b95c00,0x10d35198faaa31ee76a028d7e31a933cfcacfbfe8357733d367062f766b95c01,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-irq-nor-2026-06-16,90086924,1897085,fifwc-irq-nor-2026-06-16-irq,Will Iraq win on 2026-06-16?,moneyline,Iraq,0,0x10d35198faaa31ee76a028d7e31a933cfcacfbfe8357733d367062f766b95c00,0x10d35198faaa31ee76a028d7e31a933cfcacfbfe8357733d367062f766b95c00,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-irq-nor-2026-06-16,90086924,1897087,fifwc-irq-nor-2026-06-16-nor,Will Norway win on 2026-06-16?,moneyline,Norway,2,0x10d35198faaa31ee76a028d7e31a933cfcacfbfe8357733d367062f766b95c00,0x10d35198faaa31ee76a028d7e31a933cfcacfbfe8357733d367062f766b95c02,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-kr-cze-2026-06-11,90086907,1897038,fifwc-kr-cze-2026-06-11-draw,Will Korea Republic vs. Czechia end in a draw?,moneyline,Draw (Korea Republic vs. Czechia),1,0x65fcf392b7af51cf53a08493a014e39423af4b9cea28f555153a5444d2e40200,0x65fcf392b7af51cf53a08493a014e39423af4b9cea28f555153a5444d2e40201,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-kr-cze-2026-06-11,90086907,1897039,fifwc-kr-cze-2026-06-11-cze,Will Czechia win on 2026-06-11?,moneyline,Czechia,2,0x65fcf392b7af51cf53a08493a014e39423af4b9cea28f555153a5444d2e40200,0x65fcf392b7af51cf53a08493a014e39423af4b9cea28f555153a5444d2e40202,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-kr-cze-2026-06-11,90086907,1897037,fifwc-kr-cze-2026-06-11-kr,Will Korea Republic win on 2026-06-11?,moneyline,Korea Republic,0,0x65fcf392b7af51cf53a08493a014e39423af4b9cea28f555153a5444d2e40200,0x65fcf392b7af51cf53a08493a014e39423af4b9cea28f555153a5444d2e40200,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-ksa-ury-2026-06-15,90086921,1897076,fifwc-ksa-ury-2026-06-15-ksa,Will Saudi Arabia win on 2026-06-15?,moneyline,Saudi Arabia,0,0x52a5c31ca46be6ec17580878a177261804051173c090e6fdf570febf1048ce00,0x52a5c31ca46be6ec17580878a177261804051173c090e6fdf570febf1048ce00,soccer-fifwc,games;sports;soccer;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-ksa-ury-2026-06-15,90086921,1897077,fifwc-ksa-ury-2026-06-15-draw,Will Saudi Arabia vs. Uruguay end in a draw?,moneyline,Draw (Saudi Arabia vs. Uruguay),1,0x52a5c31ca46be6ec17580878a177261804051173c090e6fdf570febf1048ce00,0x52a5c31ca46be6ec17580878a177261804051173c090e6fdf570febf1048ce01,soccer-fifwc,games;sports;soccer;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-ksa-ury-2026-06-15,90086921,1897078,fifwc-ksa-ury-2026-06-15-ury,Will Uruguay win on 2026-06-15?,moneyline,Uruguay,2,0x52a5c31ca46be6ec17580878a177261804051173c090e6fdf570febf1048ce00,0x52a5c31ca46be6ec17580878a177261804051173c090e6fdf570febf1048ce02,soccer-fifwc,games;sports;soccer;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-mex-rsa-2026-06-11,90086908,1897034,fifwc-mex-rsa-2026-06-11-mex,Will Mexico win on 2026-06-11?,moneyline,Mexico,0,0x816007056c2c9465afd38c19e0e954c33d1a5c1c14a0e3002fee4281661c4700,0x816007056c2c9465afd38c19e0e954c33d1a5c1c14a0e3002fee4281661c4700,soccer-fifwc,sports;games;fifa-world-cup;soccer,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-mex-rsa-2026-06-11,90086908,1897035,fifwc-mex-rsa-2026-06-11-draw,Will Mexico vs. South Africa end in a draw?,moneyline,Draw (Mexico vs. South Africa),1,0x816007056c2c9465afd38c19e0e954c33d1a5c1c14a0e3002fee4281661c4700,0x816007056c2c9465afd38c19e0e954c33d1a5c1c14a0e3002fee4281661c4701,soccer-fifwc,sports;games;fifa-world-cup;soccer,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-mex-rsa-2026-06-11,90086908,1897036,fifwc-mex-rsa-2026-06-11-rsa,Will South Africa win on 2026-06-11?,moneyline,South Africa,2,0x816007056c2c9465afd38c19e0e954c33d1a5c1c14a0e3002fee4281661c4700,0x816007056c2c9465afd38c19e0e954c33d1a5c1c14a0e3002fee4281661c4702,soccer-fifwc,sports;games;fifa-world-cup;soccer,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-nld-jpn-2026-06-14,90086917,1897063,fifwc-nld-jpn-2026-06-14-jpn,Will Japan win on 2026-06-14?,moneyline,Japan,2,0x2c90be2ac61a3f201b6c761a69e467b808f561157c1f28d26b312264d3ca8b00,0x2c90be2ac61a3f201b6c761a69e467b808f561157c1f28d26b312264d3ca8b02,soccer-fifwc,games;fifa-world-cup;sports;soccer,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-nld-jpn-2026-06-14,90086917,1897062,fifwc-nld-jpn-2026-06-14-draw,Will Netherlands vs. Japan end in a draw?,moneyline,Draw (Netherlands vs. Japan),1,0x2c90be2ac61a3f201b6c761a69e467b808f561157c1f28d26b312264d3ca8b00,0x2c90be2ac61a3f201b6c761a69e467b808f561157c1f28d26b312264d3ca8b01,soccer-fifwc,games;fifa-world-cup;sports;soccer,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-nld-jpn-2026-06-14,90086917,1897061,fifwc-nld-jpn-2026-06-14-nld,Will Netherlands win on 2026-06-14?,moneyline,Netherlands,0,0x2c90be2ac61a3f201b6c761a69e467b808f561157c1f28d26b312264d3ca8b00,0x2c90be2ac61a3f201b6c761a69e467b808f561157c1f28d26b312264d3ca8b00,soccer-fifwc,games;fifa-world-cup;sports;soccer,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-prt-cdr-2026-06-17,90086927,1897096,fifwc-prt-cdr-2026-06-17-cdr,Will DR Congo win on 2026-06-17?,moneyline,DR Congo,2,0xbbccb6b6a4d7b0fd0f398034e06ebddb459bde2ae201cdc75840c3c33d5e5700,0xbbccb6b6a4d7b0fd0f398034e06ebddb459bde2ae201cdc75840c3c33d5e5702,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-prt-cdr-2026-06-17,90086927,1897094,fifwc-prt-cdr-2026-06-17-prt,Will Portugal win on 2026-06-17?,moneyline,Portugal,0,0xbbccb6b6a4d7b0fd0f398034e06ebddb459bde2ae201cdc75840c3c33d5e5700,0xbbccb6b6a4d7b0fd0f398034e06ebddb459bde2ae201cdc75840c3c33d5e5700,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
